link,tech,person,nationality,building,organization,country,location,product,event,money
https://www.proquest.com/anznews/docview/2505747496/38C549A391024716PQ/217?accountid=14649,artificial intelligence,"sarah bassett aws, bassett, chris kirk, rajat kulshrestha, dixon","south australian, australian","lot fourteen, the australian space discovery centre","amazon, amazon web services, amazon sciences, pwc, stone chalk, lunar ascent, space machines company, deloitte, first nations","south australia s, adelaide, may, australia, nsw, first nations",the innovation precinct,,lot fourteen,
https://www.proquest.com/anznews/docview/2519527656/38C549A391024716PQ/218?accountid=14649,artificial intelligence,"jean phillipe diguet, diguet, anna ma wyatt, wyatt, margaret law, matt opie","french, australian, european",lot fourteen,"crossing international research laboratory, irl, humans autonomous agents teaming, csiro, naval group, imt atlantique engineering school, adelaide university, flinders university, the university of south australia, the crossing lab s, adelaide university s, school of psychology, the university of adelaide s, australian institute of machine learning, the crossing lab, the university of sa, naval group pacific, australia naval group pacific s, unisa, cnrs","adelaide, france, singapore, china japan, usa, sydney, australia",,,,
https://www.proquest.com/anznews/docview/2645654440/38C549A391024716PQ/219?accountid=14649,artificial intelligence,"denham d silva, d silva, anton van den hengel, anton, jash vira, christopher fusco, simon lucey, rodney brooks, lucey, adelaide","australian, europeans, americans, australians",,"university of adelaide s, australian institute for machine learning, barossa valley brewing, barossa valley brewing s, aiml, the university of adelaide, irobot, smes, carnegie mellon university s robotics institute, argo ai","australia, pittsburgh",,"the rodney ai pa, roomba, d silva",,
https://www.proquest.com/anznews/docview/2469400771/38C549A391024716PQ/220?accountid=14649,artificial intelligence,"kathy nicholson, simon lucey, nicholson, lucey",,"lot fourteen, adelaide s, women s health, frome road, aiml","the australian institute of machine learning, australian institute of machine learning, the university of adelaide, lot fourteen, aiml, aiml co, carnegie mellon university, the sa government","adelaide, south australia s, australia, us, pittsburgh","north terrace, aiml, the innovation precinct",,,
https://www.proquest.com/anznews/docview/2459463940/38C549A391024716PQ/221?accountid=14649,artificial intelligence,"anton van den hengel, van den hengel, diane dixon, aiml s van den hengel, brent barnes, barnes","south australian, australian, south australians","the lot fourteen innovation precinct, lot fourteen, the lot fourteen precinct, the smartsat cooperative research centre, stone and chalk adelaide, the aboriginal art and cultures centre, the international centre for food hospitality and tourism studies, defence lot fourteen","the university of adelaide s, australian institute of machine learning, aiml, the sa government, the australian space agency, the australian centre for visual technologies, carnegie mellon university, the chinese academy of sciences, lbt innovations, asx, the university of adelaide van den hengel","adelaide, australia, adelaide city, south australia s, us",,,,
https://www.proquest.com/anznews/docview/2607029723/38C549A391024716PQ/222?accountid=14649,artificial intelligence,"shudong wang, jacqui wade, david pisoni, wang",,,"aucentra, the state government s, the university of south australia, aucentra therapeutics, three peaks medical  ","adelaide, sa, us",,auceliciclib,,
https://www.proquest.com/anznews/docview/2541137469/38C549A391024716PQ/223?accountid=14649,artificial intelligence,"carlos gil, gil, matthew michalewicz, michalewicz, mam, carlos",australian,flinders ports,"mam, complexica, asx, microequities, pernod ricard, arnott s, duluxgroup, lion, the complexica board","adelaide, south australia s, sydney",,,,more than  m
https://www.proquest.com/anznews/docview/2515776811/38C549A391024716PQ/224?accountid=14649,artificial intelligence,"angela coker, ms coker, coker, renee hindmarsh, hindmarsh","australian, south australian",the adelaide entertainment centre,"sa power networks, mas, training and skills commission, satrainingawards sa gov au",,,,the australian training awards,
https://www.proquest.com/anznews/docview/2645654633/38C549A391024716PQ/225?accountid=14649,artificial intelligence,"luke morton co, morton, rob morris","south australian, australian","innovation hub, lot fourteen","io energy, io energy s, army, the australian institute for machine learning","south australia, tasmania, adelaide",,,,
https://www.proquest.com/anznews/docview/2578157988/38C549A391024716PQ/226?accountid=14649,artificial intelligence,"josh frydenberg, barnaby, kerry schott, steven marshall, marshall, covid, tony abbott, abbott, gillard, sanjeev gupta, gupta, greensill capital, ross garnaut, scott morrison s, joe biden, morrison, peter hartcher","south australian, british, australian",lot,"the federal government s, amazon, microsoft, nokia, bhp, the federal government, eu, the labor party","canberra, south australia s, south australia, adelaide, australia, whyalla, nsw, japan, south korea, singapore, us, victoria, glasgow",,,the global climate summit,"billions of dollars, us billion"
https://www.proquest.com/anznews/docview/2578153393/38C549A391024716PQ/227?accountid=14649,artificial intelligence,"josh frydenberg, barnaby, kerry schott, steven marshall, marshall, covid, tony abbott, abbott, gillard, sanjeev gupta, gupta, greensill capital, ross garnaut, scott morrison s, joe biden, morrison, peter hartcher","south australian, british, australian",lot,"the federal government s, amazon, microsoft, nokia, bhp, the federal government, eu, the labor party","canberra, south australia s, south australia, adelaide, australia, whyalla, nsw, japan, south korea, singapore, us, victoria, glasgow",,,the global climate summit,"billions of dollars, us billion"
https://www.proquest.com/anznews/docview/2469397419/38C549A391024716PQ/228?accountid=14649,artificial intelligence,"david goldsmith, will bishop, chirp, bishop, jenniffer hullick, william abbott, abbott, alex priest, priest, myriota, madison o brien, o brien",canadian,"stone chalk, the stone chalk start up hub, lot fourteen innovation precinct, neumann space, lot fourteen","the university of adelaide, chirp, dtex systems, dtex","adelaide, south australia s, south australia, glenunga, canada, sa, california, australia","the silicon valley, silicon valley, south australia s",,,
https://www.proquest.com/anznews/docview/2533035125/38C549A391024716PQ/229?accountid=14649,artificial intelligence,"robert saint, covid, jennie shaw, saint, shaw, pam melroy",australian,"lot fourteen, the innovation central adelaide ica, flinders university line","the institute for the future, nasa, the university of adelaide, flinders university s, cisco, bae, flinders university, unisa, optus, the national skills commission, the smart satellite crc university of adelaide coding boot camp, the sciences faculty, the diploma of digital technology, bae systems","australia, south australia s, adelaide, south australia","lot fourteen, south australia s",,the fourth industrial revolution,multibillion dollar
https://www.proquest.com/anznews/docview/2563206574/38C549A391024716PQ/230?accountid=14649,artificial intelligence,"matt de boer, andrew bogut, joel parkinson, bronte campbell, briony akle, josh thomas hawthorn, jaeger o meara, adam tomlinson, tayla harris, steven solomon de boer, boer, nick riewoldt, george bailey, tim paine, riewoldt, bailey, jack watts, status, jack turner, adam walsh, walsh, turner, watts, tommy sheridan, coen rodgers, sheridan, rodgers, dylan grimes age  status, elisha, chris judd age  status, jaggad chris judd, bec, steven greene, dane swan, swan, robbie kearns, danny williams, matt darcy, luke, scott pendlebury, alex, gibson, isaac smith, james frawley, evelyn lau, max gawn, phil gjisbergs, akermanis, bianca luscombe luscombe, shaun hampson, megan gale, dave stewart, pavlich, james begley, alex saundry, katie brennan, alicia eva netball, emily mannix, nightingale, rebecca cook, andrew, danny buderus, kurt gidley, craig anderson matt hoy, ryan callinan, chuck hahn, billy slater, eddie maguire, paul bowker, slater, billy s, nicole darren lockyer, darren lockyer, thurston, peter collings, adam macdougall, belinda, angus scott, angus, steve smith, warne, shane watson, watson, liz cambage, simmons, jamie whincup, whincup, mark webber, ann, jason allen, renee gracie age  status, gracie, rawlings, bec rawlings, mma fighting, michael klim, dylan alcott, guzman y gomez, giaan rooney, layne beachley, beachley, mick fanning, fanning","mexican, demons, olympic, australian, asian, malaysian, australians, aussie, onlyfans, olympians, paralympian","albion hotel, melbourne s cbd, east end wine bar, camberwell","eucalyptus, healthmatch, fusion sport, guzman y gomez, gws, nba, nsw swifts, collingwood, aflw, magellan financial, body fit, skwosh, men s, melbourne, news corp, rixx eyewear in, rixx eyewear, greater western sydney, mt macedon winery, jaggad, carlton, nagnata menswear, renegade art society, the western bulldogs, the darcy group, jamu dining, a thousand blessings cafe, japan s, the western bulldogs st kilda, ascot food store, ascot food wine, airbnb, pickstar, fremantle, mba, melbourne vixens, nsw, nz, elite athlete business school, flow espresso, steel city beer, knights, brick lane brewing co, brick lane brewing, jt academy, skytrans, south company co, the healthy happy co, nrl, ceo magazine, rugby union, koala, social energy, cambage co, vitadrop, e sports organisation, forbes, loca cafe, triple eight race engineering, jam sports management, formula one racing, onlyfans, the daily telegraph, milk and co, skincare brand milk co, co, get skilled access, the syndicate athletic ventures, awake academy, f  in byron bay, balter, carlton united breweries","melbourne, tasmania, hobart, devonport, richmond, brunswick west, south melbourne, prahran, charlestown, unley, sandringham, loch, south gippsland, melbourne bayside, daylesford, greater western sydney, kogarah, newcastle, brisbane, north queensland, australia, island queensland","the apple isle, neutral bay, the gold coast, east end wine bar, bayside","the man shake, saint gustaf, sevenzeroeight, t stars",the coronavirus pandemic,about  billion according to latest valuation of the restaurant
