title,links_,publised_date_,company
Woman arrested after allegedly stabbing her two young boys on an Adelaide motorway - The Guardian Australia,https://news.google.com/__i/rss/rd/articles/CBMiowFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vYXVzdHJhbGlhLW5ld3MvMjAyMi9hdWcvMTYvc291dGgtYXVzdHJhbGlhLW1vdGhlci1hcnJlc3RlZC1hZnRlci1hbGxlZ2VkbHktc3RhYmJpbmctaGVyLXR3by15b3VuZy1ib3lzLW9uLWFkZWxhaWRlLW5vcnRoLXNvdXRoLW1vdG9yd2F50gEA?oc=5,"Tue, 16 Aug 2022 07:00:00 GMT",artificial intelligence
Lot Fourteen tech hub set to unlock new innovations for submarine project • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9sb3QtZm91cnRlZW4tdGVjaC1odWItc2V0LXRvLXVubG9jay1uZXctaW5ub3ZhdGlvbnMtZm9yLXN1Ym1hcmluZS1wcm9qZWN0L9IBAA?oc=5,"Sun, 14 Aug 2022 07:00:00 GMT",artificial intelligence
AI to Shape Future Outcomes in Cardiovascular Care - Diagnostic and Interventional Cardiology,https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vd3d3LmRpY2FyZGlvbG9neS5jb20vY29udGVudC9haS1zaGFwZS1mdXR1cmUtb3V0Y29tZXMtY2FyZGlvdmFzY3VsYXItY2FyZdIBAA?oc=5,"Thu, 11 Aug 2022 07:00:00 GMT",artificial intelligence
How next Covid variant will be found - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMijwFodHRwczovL3d3dy5uZXdzLmNvbS5hdS93b3JsZC9jb3JvbmF2aXJ1cy9yZXNlYXJjaGVycy1yZXZlYWwtYWktY291bGQtc2hvdy1ob3ctY292aWQxOS1taWdodC1ldm9sdmUvbmV3cy1zdG9yeS8yMzk4NjhmN2UwNmM1YjVjYzliODYyMmQwYmRkNWNjONIBkwFodHRwczovL3d3dy5uZXdzLmNvbS5hdS93b3JsZC9jb3JvbmF2aXJ1cy9yZXNlYXJjaGVycy1yZXZlYWwtYWktY291bGQtc2hvdy1ob3ctY292aWQxOS1taWdodC1ldm9sdmUvbmV3cy1zdG9yeS8yMzk4NjhmN2UwNmM1YjVjYzliODYyMmQwYmRkNWNjOD9hbXA?oc=5,"Tue, 20 Sep 2022 07:00:00 GMT",artificial intelligence
Cognizant to open Adelaide delivery centre - Services - CRN Australia,https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmNybi5jb20uYXUvbmV3cy9jb2duaXphbnQtdG8tb3Blbi1hZGVsYWlkZS1kZWxpdmVyeS1jZW50cmUtNTcyODQw0gEA?oc=5,"Thu, 18 Nov 2021 08:00:00 GMT",artificial intelligence
Robotic dog employed to roam Adelaide streets in search of damaged power lines - The Guardian Australia,https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vYXVzdHJhbGlhLW5ld3MvMjAyMS9zZXAvMDcvcm9ib3RpYy1kb2ctZW1wbG95ZWQtdG8tcm9hbS1hZGVsYWlkZS1zdHJlZXRzLWluLXNlYXJjaC1vZi1kYW1hZ2VkLXBvd2VyLWxpbmVz0gEA?oc=5,"Tue, 07 Sep 2021 07:00:00 GMT",artificial intelligence
"Chess Robot breaks child's finger: ""This is of course bad” - Cosmos",https://news.google.com/__i/rss/rd/articles/CBMiQ2h0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3Blb3BsZS9jaGVzcy1yb2JvdC1icmVha3MtY2hpbGRzLWZpbmdlci_SAQA?oc=5,"Fri, 29 Jul 2022 07:00:00 GMT",artificial intelligence
Algorithms of injustice: Artificial intelligence in policing and surveillance - Red Flag,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vcmVkZmxhZy5vcmcuYXUvYXJ0aWNsZS9hbGdvcml0aG1zLWluanVzdGljZS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1wb2xpY2luZy1hbmQtc3VydmVpbGxhbmNl0gEA?oc=5,"Fri, 26 Nov 2021 08:00:00 GMT",artificial intelligence
Global leader Salesforce to create 100 jobs in South Australia • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9nbG9iYWwtbGVhZGVyLXNhbGVzZm9yY2UtdG8tY3JlYXRlLTEwMC1qb2JzLWluLXNvdXRoLWF1c3RyYWxpYS_SAQA?oc=5,"Wed, 09 Feb 2022 08:00:00 GMT",artificial intelligence
"SPECIAL REPORT: U.S., Australia Increasing Tech Transfer to Take on China - National Defense Magazine",https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3Lm5hdGlvbmFsZGVmZW5zZW1hZ2F6aW5lLm9yZy9hcnRpY2xlcy8yMDIxLzEyLzEwL3VzLWF1c3RyYWxpYS1pbmNyZWFzaW5nLXRlY2gtdHJhbnNmZXItdG8tdGFrZS1vbi1jaGluYdIBAA?oc=5,"Fri, 10 Dec 2021 08:00:00 GMT",artificial intelligence
Google engineer claims AI became ‘sentient’ - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMipQFodHRwczovL3d3dy5uZXdzLmNvbS5hdS90ZWNobm9sb2d5L2lubm92YXRpb24vaW52ZW50aW9ucy9nb29nbGUtZW5naW5lZXItcHV0LW9uLWxlYXZlLWNsYWltcy1haS1ib3QtbGFtZGEtYmVjYW1lLXNlbnRpZW50L25ld3Mtc3RvcnkvZDcyMjFmMWQzZDU2ODJiMTU2ZTFhZjljZWZkYTk0NTHSAakBaHR0cHM6Ly93d3cubmV3cy5jb20uYXUvdGVjaG5vbG9neS9pbm5vdmF0aW9uL2ludmVudGlvbnMvZ29vZ2xlLWVuZ2luZWVyLXB1dC1vbi1sZWF2ZS1jbGFpbXMtYWktYm90LWxhbWRhLWJlY2FtZS1zZW50aWVudC9uZXdzLXN0b3J5L2Q3MjIxZjFkM2Q1NjgyYjE1NmUxYWY5Y2VmZGE5NDUxP2FtcA?oc=5,"Mon, 13 Jun 2022 07:00:00 GMT",artificial intelligence
"Singapore, Israel Sign MOU to Accelerate Cross-border Collaboration in Artificial Intelligence - OpenGov Asia",https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vb3BlbmdvdmFzaWEuY29tL3NpbmdhcG9yZS1pc3JhZWwtc2lnbi1tb3UtdG8tYWNjZWxlcmF0ZS1jcm9zcy1ib3JkZXItY29sbGFib3JhdGlvbi1pbi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS_SAQA?oc=5,"Fri, 25 Mar 2022 02:39:58 GMT",artificial intelligence
Harnessing AI to reduce risk and improve returns - Investment Magazine,https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LmludmVzdG1lbnRtYWdhemluZS5jb20uYXUvMjAyMi8wNy9oYXJuZXNzaW5nLWFpLXRvLXJlZHVjZS1yaXNrLWFuZC1pbXByb3ZlLXJldHVybnMv0gEA?oc=5,"Wed, 06 Jul 2022 07:00:00 GMT",artificial intelligence
Watch this space: Low Earth Orbit innovation - Lexology,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9YWY1YjU1YzctOGIwMi00YjRiLWJmYzAtZGJhOTNhZDY0MGQx0gEA?oc=5,"Tue, 25 Oct 2022 07:00:00 GMT",satellite technology
Film makes space for satellites in global climate conversations at COP27 - Mirage News,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3Lm1pcmFnZW5ld3MuY29tL2ZpbG0tbWFrZXMtc3BhY2UtZm9yLXNhdGVsbGl0ZXMtaW4tZ2xvYmFsLTg5NjgyNy_SAQA?oc=5,"Wed, 16 Nov 2022 04:49:00 GMT",satellite technology
"$600,000 funding for innovative defence projects - @AuManufacturing",https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vd3d3LmF1bWFudWZhY3R1cmluZy5jb20uYXUvNjAwMDAwLWZ1bmRpbmctZm9yLWlubm92YXRpdmUtZGVmZW5jZS1wcm9qZWN0c9IBAA?oc=5,"Fri, 04 Nov 2022 07:00:00 GMT",satellite technology
Surrey Satellite Technology to base Australian HQ in Adelaide • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9pbnRlcm5hdGlvbmFsLXNhdGVsbGl0ZS1jb21wYW55LXRvLW9wZW4tZmlyc3QtYXVzdHJhbGlhbi1vZmZpY2UtaW4tc2Ev0gEA?oc=5,"Tue, 04 Oct 2022 07:00:00 GMT",satellite technology
SSTL opens a new office in Adelaide in support of the UK – Australian space partnership – SatNews - SatNews,https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vbmV3cy5zYXRuZXdzLmNvbS8yMDIyLzA5LzA1L3NzdGwtb3BlbnMtYS1uZXctb2ZmaWNlLWluLWFkZWxhaWRlLWluLXN1cHBvcnQtb2YtdGhlLXVrLWF1c3RyYWxpYW4tc3BhY2UtcGFydG5lcnNoaXAv0gEA?oc=5,"Tue, 06 Sep 2022 03:18:38 GMT",satellite technology
Satellite tech helps farmers struggling with labour shortages - InDaily,https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9idXNpbmVzcy8yMDIyLzEwLzEwL3NhdGVsbGl0ZS10ZWNoLWhlbHBzLWZhcm1lcnMtc3RydWdnbGluZy13aXRoLWxhYm91ci1zaG9ydGFnZXMv0gEA?oc=5,"Mon, 10 Oct 2022 07:00:00 GMT",satellite technology
UniSA blasts off on $180 million space hub mission - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9tZWRpYS1jZW50cmUvUmVsZWFzZXMvMjAyMi91bmlzYS1ibGFzdHMtb2ZmLW9uLSQxODAtbWlsbGlvbi1zcGFjZS1odWItbWlzc2lvbi_SAQA?oc=5,"Mon, 16 May 2022 07:00:00 GMT",satellite technology
"Taking the Australia-United Kingdom Trade Partnership to new heights - Minister for Trade, Tourism and Investment",https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy50cmFkZW1pbmlzdGVyLmdvdi5hdS9taW5pc3Rlci9kb24tZmFycmVsbC9tZWRpYS1yZWxlYXNlL3Rha2luZy1hdXN0cmFsaWEtdW5pdGVkLWtpbmdkb20tdHJhZGUtcGFydG5lcnNoaXAtbmV3LWhlaWdodHPSAQA?oc=5,"Fri, 02 Sep 2022 07:00:00 GMT",satellite technology
South Australia's First State Smallsat Successfully Completes CDR – SatNews - SatNews,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vbmV3cy5zYXRuZXdzLmNvbS8yMDIyLzA1LzE3L3NvdXRoLWF1c3RyYWxpYXMtZmlyc3Qtc3RhdGUtc21hbGxzYXQtc3VjY2Vzc2Z1bGx5LWNvbXBsZXRlcy1jZHIv0gEA?oc=5,"Tue, 17 May 2022 07:00:00 GMT",satellite technology
G'day space: Australia is “go” for launch - University of Sydney,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LnN5ZG5leS5lZHUuYXUvbmV3cy1vcGluaW9uL25ld3MvMjAyMi8wNy8wNS9nLWRheS1zcGFjZS0tYXVzdHJhbGlhLWlzLS1nby0tZm9yLWxhdW5jaC5odG1s0gEA?oc=5,"Tue, 05 Jul 2022 07:00:00 GMT",satellite technology
SkyCam satellite technology keeps watch on Australia’s water infrastructure - Utility Magazine,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vdXRpbGl0eW1hZ2F6aW5lLmNvbS5hdS9za3ljYW0tc2F0ZWxsaXRlLXRlY2hub2xvZ3kta2VlcHMtd2F0Y2gtb24tYXVzdHJhbGlhcy13YXRlci1pbmZyYXN0cnVjdHVyZS_SAQA?oc=5,"Tue, 18 Oct 2022 07:00:00 GMT",satellite technology
Anti-jitter satellite technology enters testing phase - The Lead South Australia,https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vdGhlbGVhZHNvdXRoYXVzdHJhbGlhLmNvbS5hdS9pbmR1c3RyaWVzL3NwYWNlL2FudGktaml0dGVyLXNhdGVsbGl0ZS10ZWNobm9sb2d5LWVudGVycy10ZXN0aW5nLXBoYXNlL9IBAA?oc=5,"Fri, 05 Apr 2019 07:00:00 GMT",satellite technology
Fleet of 3D Printed Satellites Set to Expand Global Connectivity - All3DP,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vYWxsM2RwLmNvbS80L2ZsZWV0LW9mLTNkLXByaW50ZWQtc2F0ZWxsaXRlcy1zZXQtdG8tZXhwYW5kLWdsb2JhbC1jb25uZWN0aXZpdHkv0gEA?oc=5,"Fri, 22 Jul 2022 07:00:00 GMT",satellite technology
Our role connecting millions of Australians from space - Telstra Exchange,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vZXhjaGFuZ2UudGVsc3RyYS5jb20uYXUvb3VyLXJvbGUtY29ubmVjdGluZy1taWxsaW9ucy1vZi1hdXN0cmFsaWFucy1mcm9tLXNwYWNlL9IBAA?oc=5,"Wed, 02 Feb 2022 08:00:00 GMT",satellite technology
Airbus hails new Adelaide station - InDaily,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy8yMDIyLzA5LzI2L2FpcmJ1cy1oYWlscy1uZXctYWRlbGFpZGUtc3RhdGlvbi_SAQA?oc=5,"Mon, 26 Sep 2022 07:00:00 GMT",satellite technology
CO2 Emissions From Solar Farm Land Clearing? Bugger All. - Solar Quotes,https://news.google.com/__i/rss/rd/articles/CBMiPGh0dHBzOi8vd3d3LnNvbGFycXVvdGVzLmNvbS5hdS9ibG9nL2NvMi1zb2xhci1sYW5kLWNsZWFyaW5nL9IBAA?oc=5,"Thu, 27 Oct 2022 07:00:00 GMT",satellite technology
Fleet Space Technologies secures $26.4m (USD) in Series B funding to enable global satellite connectivity for Internet of Things - PR Newswire,https://news.google.com/__i/rss/rd/articles/CBMitQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2ZsZWV0LXNwYWNlLXRlY2hub2xvZ2llcy1zZWN1cmVzLTI2LTRtLXVzZC1pbi1zZXJpZXMtYi1mdW5kaW5nLXRvLWVuYWJsZS1nbG9iYWwtc2F0ZWxsaXRlLWNvbm5lY3Rpdml0eS1mb3ItaW50ZXJuZXQtb2YtdGhpbmdzLTMwMTQyNjA2MC5odG1s0gEA?oc=5,"Tue, 16 Nov 2021 08:00:00 GMT",satellite technology
Airbus announces its commitment to Australian Space Park in Adelaide • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9haXJidXMtYW5ub3VuY2VzLWl0cy1jb21taXRtZW50LXRvLWF1c3RyYWxpYW4tc3BhY2UtcGFyay1pbi1hZGVsYWlkZS_SAQA?oc=5,"Tue, 02 Aug 2022 07:00:00 GMT",satellite technology
Fleet Space to Expand to US With Houston Office - Via Satellite,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LnNhdGVsbGl0ZXRvZGF5LmNvbS9idXNpbmVzcy8yMDIyLzAyLzAyL2ZsZWV0LXNwYWNlLXRvLWV4cGFuZC10by11cy13aXRoLWhvdXN0b24tb2ZmaWNlL9IBAA?oc=5,"Wed, 02 Feb 2022 08:00:00 GMT",satellite technology
OneWeb Targets Australian Defense Market with MoU with Hanwha Systems - Via Satellite,https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vd3d3LnNhdGVsbGl0ZXRvZGF5LmNvbS9icm9hZGJhbmQvMjAyMi8wNy8yMC9vbmV3ZWItdGFyZ2V0cy1hdXN0cmFsaWFuLWRlZmVuc2UtbWFya2V0LXdpdGgtbW91LXdpdGgtaGFud2hhLXN5c3RlbXMv0gEA?oc=5,"Wed, 20 Jul 2022 07:00:00 GMT",satellite technology
"Spire Increases Focus on New Zealand, Australian Business With 2 New Hires - Via Satellite",https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LnNhdGVsbGl0ZXRvZGF5LmNvbS9idXNpbmVzcy8yMDIyLzA3LzIyL3NwaXJlLWluY3JlYXNlcy1mb2N1cy1vbi1uZXctemVhbGFuZC1hdXN0cmFsaWFuLWJ1c2luZXNzLXdpdGgtMi1uZXctaGlyZXMv0gEA?oc=5,"Fri, 22 Jul 2022 07:00:00 GMT",satellite technology
Astroscale's Nobu Okada Talks What Needs to be Done to Make Space Sustainable - Via Satellite magazine,https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL2ludGVyYWN0aXZlLnNhdGVsbGl0ZXRvZGF5LmNvbS92aWEvbWF5LTIwMjIvYXN0cm9zY2FsZXMtbm9idS1va2FkYS10YWxrcy13aGF0LW5lZWRzLXRvLWJlLWRvbmUtdG8tbWFrZS1zcGFjZS1zdXN0YWluYWJsZS_SAQA?oc=5,"Wed, 27 Apr 2022 16:54:40 GMT",satellite technology
Smallsat IoT Players See Big Opportunity in Small Connections - Via Satellite magazine,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vaW50ZXJhY3RpdmUuc2F0ZWxsaXRldG9kYXkuY29tL3ZpYS9tYXktMjAyMi9zbWFsbHNhdC1pb3QtcGxheWVycy1zZWUtYmlnLW9wcG9ydHVuaXR5LWluLXNtYWxsLWNvbm5lY3Rpb25zL9IBAA?oc=5,"Wed, 27 Apr 2022 16:44:48 GMT",satellite technology
The Philippines to Deploy Satellite Technology to Accelerate Financial Inclusion - OpenGov Asia,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vb3BlbmdvdmFzaWEuY29tL3RoZS1waGlsaXBwaW5lcy10by1kZXBsb3ktc2F0ZWxsaXRlLXRlY2hub2xvZ3ktdG8tYWNjZWxlcmF0ZS1maW5hbmNpYWwtaW5jbHVzaW9uL9IBAA?oc=5,"Fri, 15 Oct 2021 01:41:42 GMT",satellite technology
Tiny Solar Backpacks Could Help Save One of Australia’s Most Endangered Birds - EcoWatch,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LmVjb3dhdGNoLmNvbS9hdXN0cmFsaWEtZW5kYW5nZXJlZC1iaXJkLXNvbGFyLXNhdGVsbGl0ZS10cmFja2luZy5odG1s0gEA?oc=5,"Mon, 19 Sep 2022 07:00:00 GMT",satellite technology
Search results - iTWire,https://news.google.com/__i/rss/rd/articles/CBMiP2h0dHBzOi8vaXR3aXJlLmNvbS9zZWFyY2gtcmVzdWx0cy9lbmVyZ3klMjBzb2xhciUyMHN5c3RlbXMuaHRtbNIBAA?oc=5,"Mon, 21 Nov 2022 00:54:19 GMT",energy storage technology
Thermal batteries to power gas-plant steam turbines subject of $1 million feasibility study - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMijAFodHRwczovL3d3dy5wdi1tYWdhemluZS1hdXN0cmFsaWEuY29tLzIwMjIvMTAvMjQvdGhlcm1hbC1iYXR0ZXJpZXMtdG8tcG93ZXItZ2FzLXBsYW50LXN0ZWFtLXR1cmJpbmVzLXN1YmplY3Qtb2YtMS1taWxsaW9uLWZlYXNpYmlsaXR5LXN0dWR5L9IBAA?oc=5,"Mon, 24 Oct 2022 07:00:00 GMT",energy storage technology
Thermal Energy Storage Market Size to Hit USD 53.4 Bn by 2030 - GlobeNewswire,https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMi8xMC8yNi8yNTQyMjA3LzAvZW4vVGhlcm1hbC1FbmVyZ3ktU3RvcmFnZS1NYXJrZXQtU2l6ZS10by1IaXQtVVNELTUzLTQtQm4tYnktMjAzMC5odG1s0gEA?oc=5,"Wed, 26 Oct 2022 07:00:00 GMT",energy storage technology
RAA expands solar network as concerns spark demand - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wNy8wNC9yYWEtZXhwYW5kcy1zb2xhci1uZXR3b3JrLWFzLWNvbmNlcm5zLXNwYXJrLWRlbWFuZC_SAQA?oc=5,"Mon, 04 Jul 2022 07:00:00 GMT",energy storage technology
ARENA funds repurposing of existing assets - Energy Magazine,https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmVuZXJneW1hZ2F6aW5lLmNvbS5hdS9hcmVuYS1mdW5kcy1yZXB1cnBvc2luZy1vZi1leGlzdGluZy1hc3NldHMv0gEA?oc=5,"Fri, 21 Oct 2022 07:00:00 GMT",energy storage technology
Australia large-scale hybrid CSP-battery-PV project revived after pull-out of investors - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LmVuZXJneS1zdG9yYWdlLm5ld3MvYXVzdHJhbGlhLWxhcmdlLXNjYWxlLWh5YnJpZC1jc3AtYmF0dGVyeS1wdi1wcm9qZWN0LXJldml2ZWQtYWZ0ZXItcHVsbC1vdXQtb2YtaW52ZXN0b3JzL9IBAA?oc=5,"Fri, 17 Jun 2022 07:00:00 GMT",energy storage technology
Neoen Australia plans 4 GWh big battery for WA - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wOS8xNC9uZW9lbi1hdXN0cmFsaWEtcGxhbnMtNC1nd2gtYmlnLWJhdHRlcnktZm9yLXdhL9IBAA?oc=5,"Wed, 14 Sep 2022 07:00:00 GMT",energy storage technology
Australia mining consortium's long duration energy storage request - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmVuZXJneS1zdG9yYWdlLm5ld3MvYXVzdHJhbGlhbi1taW5pbmctY29uc29ydGl1bS1sYXVuY2hlcy1sb25nLWR1cmF0aW9uLWVuZXJneS1zdG9yYWdlLWNoYWxsZW5nZS_SAQA?oc=5,"Wed, 07 Sep 2022 07:00:00 GMT",energy storage technology
Gransolar's first BESS project in Australia will be optimised by Fluence software - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LmVuZXJneS1zdG9yYWdlLm5ld3MvZ3JhbnNvbGFycy1maXJzdC1iZXNzLXByb2plY3QtaW4tYXVzdHJhbGlhLXdpbGwtYmUtb3B0aW1pc2VkLWJ5LWZsdWVuY2Utc29mdHdhcmUv0gEA?oc=5,"Tue, 15 Mar 2022 07:00:00 GMT",energy storage technology
"Fluence targets growth potential in India, forming JV with independent power producer ReNew Power - Energy Storage News",https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL3d3dy5lbmVyZ3ktc3RvcmFnZS5uZXdzL2ZsdWVuY2UtdGFyZ2V0cy1ncm93dGgtcG90ZW50aWFsLWluLWluZGlhLWZvcm1pbmctanYtd2l0aC1pbmRlcGVuZGVudC1wb3dlci1wcm9kdWNlci1yZW5ldy1wb3dlci_SAQA?oc=5,"Thu, 20 Jan 2022 08:00:00 GMT",energy storage technology
Maoneng gets green light for $190 million Mornington Peninsula big battery - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMi8wMS8yMC9tYW9uZW5nLWdldHMtZ3JlZW4tbGlnaHQtZm9yLTE5MC1taWxsaW9uLW1vcm5pbmd0b24tcGVuaW5zdWxhLWJpZy1iYXR0ZXJ5L9IBAA?oc=5,"Thu, 20 Jan 2022 08:00:00 GMT",energy storage technology
Thermal energy storage companies strike deals across EMEA - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmVuZXJneS1zdG9yYWdlLm5ld3MvdGhlcm1hbC1lbmVyZ3ktc3RvcmFnZS1jb21wYW5pZXMtc3RyaWtlLWRlYWxzLWFjcm9zcy1lbWVhL9IBAA?oc=5,"Thu, 25 Aug 2022 07:00:00 GMT",energy storage technology
"Long duration, multi-day ES can solve California renewables crunch - Energy Storage News",https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5lbmVyZ3ktc3RvcmFnZS5uZXdzL2xvbmctZHVyYXRpb24tYW5kLW11bHRpLWRheS1zdG9yYWdlLXRlY2gtYWxsb3ctY2FsaWZvcm5pYS10by1wdXQtc3VycGx1cy1yZW5ld2FibGUtZW5lcmd5LXRvLWdvb2QtdXNlL9IBAA?oc=5,"Mon, 19 Sep 2022 07:00:00 GMT",energy storage technology
Australian government opens AU$100m competitive Funding Round for grid-scale battery storage - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LmVuZXJneS1zdG9yYWdlLm5ld3MvYXVzdHJhbGlhbi1nb3Zlcm5tZW50LW9wZW5zLWF1MTAwbS1jb21wZXRpdGl2ZS1mdW5kaW5nLXJvdW5kLWZvci1ncmlkLXNjYWxlLWJhdHRlcnktc3RvcmFnZS_SAQA?oc=5,"Tue, 04 Jan 2022 08:00:00 GMT",energy storage technology
Vault gets 2GWh mandate for gravity solution in China - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL3d3dy5lbmVyZ3ktc3RvcmFnZS5uZXdzL2VuZXJneS12YXVsdC1nZXRzLTJnd2gtbWFuZGF0ZS1mb3ItZ3Jhdml0eS1lbmVyZ3ktc3RvcmFnZS1zb2x1dGlvbi1hdC1pbmR1c3RyaWFsLXBhcmtzLWluLWNoaW5hL9IBAA?oc=5,"Tue, 20 Sep 2022 07:00:00 GMT",energy storage technology
Australia pours funding into advanced inverter capability batteries - pv magazine International,https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIxLzEyLzMwL2F1c3RyYWxpYS1wb3Vycy1mdW5kaW5nLWludG8tYWR2YW5jZWQtaW52ZXJ0ZXItY2FwYWJpbGl0eS1iYXR0ZXJpZXMv0gEA?oc=5,"Thu, 30 Dec 2021 08:00:00 GMT",energy storage technology
Vault to build 220MWh battery storage for Jupiter Power in Texas - Energy Storage News,https://news.google.com/__i/rss/rd/articles/CBMigwFodHRwczovL3d3dy5lbmVyZ3ktc3RvcmFnZS5uZXdzL2VuZXJneS12YXVsdC10by1idWlsZC0yMjBtd2gtb2YtYmF0dGVyeS1zdG9yYWdlLXByb2plY3RzLWZvci1qdXBpdGVyLXBvd2VyLWluLXRleGFzLWFuZC1jYWxpZm9ybmlhL9IBAA?oc=5,"Tue, 16 Aug 2022 07:00:00 GMT",energy storage technology
Photon offloads solar farm to focus on 'solar-hydro' technology in Australia - pv magazine Australia,https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLWF1c3RyYWxpYS5jb20vMjAyMS8xMi8yMy9waG90b24tb2ZmbG9hZHMtc29sYXItZmFybS10by1mb2N1cy1vbi1zb2xhci1oeWRyby10ZWNobm9sb2d5LWluLWF1c3RyYWxpYS_SAQA?oc=5,"Thu, 23 Dec 2021 08:00:00 GMT",energy storage technology
